RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
460,User10,7709,1606,593,2416.122,38.26711,0,0
461,User10,7735,1606,593,2416.122,38.26711,0,0
462,User10,7748,1606,593,2438.606,25.58544,0,0
463,User10,7761,1606,593,2456.002,10.69571,0,0
464,User10,7775,1606,593,2456.002,10.69571,0,0
465,User10,7789,1606,593,2406.478,-14.06707,0,0
466,User10,7802,1606,593,2410.928,6.986349,0,0
467,User10,7828,1606,593,2426.572,18.56548,0,0
468,User10,7846,1606,593,2411.431,1.141113,0,0
469,User10,7860,1606,593,2411.13,-30.81735,0,0
470,User10,7873,1606,593,2411.13,-30.81735,0,0
471,User10,7887,1606,593,2444.801,4.311153,0,0
472,User10,7898,1606,593,2435.407,26.96628,0,0
473,User10,7912,1606,593,2436.194,41.15751,0,0
474,User10,7938,1606,593,2473.615,59.07199,0,0
475,User10,7952,1606,593,2493.35,66.53957,0,0
476,User10,7965,1606,593,2503.472,84.77295,0,0
477,User10,7979,1606,593,2510.022,59.51524,0,0
478,User10,7992,1606,593,2510.022,59.51524,0,0
479,User10,8005,1606,593,2509.779,48.84624,0,0
480,User10,8031,1606,593,2475.021,40.91349,0,0
481,User10,8045,1606,593,2487.819,49.93179,0,0
482,User10,8058,1606,593,2498.745,63.03279,0,0
483,User10,8071,1606,593,2484.864,68.11386,0,0
484,User10,8084,1606,593,2442.24,123.5416,0,0
485,User10,8110,1606,593,2460.895,117.1752,0,0
486,User10,8123,1606,593,2460.895,117.1752,0,0
487,User10,8136,1606,593,2460.239,134.6503,0,0
488,User10,8150,1606,593,2468.873,127.3103,0,0
489,User10,8163,1606,593,2469.374,104.598,0,0
490,User10,8189,1606,593,1773.193,201.6628,0,0
491,User10,8202,1606,593,1670.425,245.1485,0,0
492,User10,8215,1606,593,1368.634,387.7754,0,0
493,User10,8228,1606,593,1333.468,452.7643,0,0
494,User10,8241,1606,593,1302.553,444.5457,0,0
495,User10,8266,1606,593,1367.035,475.1179,0,0
496,User10,8279,1606,593,1344.087,476.1339,0,0
497,User10,8292,1606,593,1319.142,486.5241,0,0
498,User10,8305,1606,593,1319.142,486.5241,0,0
499,User10,8318,1606,593,1290.648,508.3347,0,0
500,User10,8344,1606,593,1343.256,497.7418,0,0
501,User10,8357,1606,593,1343.256,497.7418,0,0
502,User10,8371,1606,593,1343.256,497.7418,0,0
503,User10,8385,1606,593,1344.082,507.1261,0,0
504,User10,8398,1606,593,1351.502,521.312,0,0
505,User10,8423,1606,593,1342.593,525.271,0,0
506,User10,8439,1606,593,1332.17,541.9562,0,0
507,User10,8451,1606,593,1332.323,537.7869,0,0
508,User10,8464,1606,593,1330.67,570.0131,0,0
509,User10,8476,1606,593,1300.246,598.8568,0,0
510,User10,8489,1606,593,1300.246,598.8568,0,0
